date,symbol,gap_pct,entry_price,sl_price,target1_price,target2_price,risk_pct,first_candle_green,entry_triggered,outcome,exit_price,pnl_pct,pnl_rs,exit_candle,partial_pnl_rs,trail_pnl_rs,max_favorable,max_adverse
2026-03-09,ADANIENT,-3.25,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-04-13,ADANIENT,-4.15,2040.0,2000.2,2079.8,2119.6,1.95,True,True,WIN_FULL,2119.6,2.95,2945.2,8,955.2,1990.0,3.95,0.0
2026-03-02,ADANIPORTS,-3.74,1477.6,1457.2,1498.0,1518.4,1.38,True,True,LOSS,1457.2,-1.37,-1366.8,34,0.0,-1366.8,1.23,1.39
2026-03-09,ADANIPORTS,-4.56,1435.0999755859375,1410.0999755859375,1460.0999755859375,1485.0999755859375,1.7420389119435906,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-04-13,ADANIPORTS,-3.25,1442.2,1423.0,1461.4,1480.6,1.33,True,True,WIN_FULL,1458.2,1.21,1212.8,15,652.8,560.0,1.41,0.02
2026-03-02,AMBER,-3.07,7869.5,7725.0,8014.0,8158.5,1.84,True,True,LOSS,7725.0,-1.73,-1734.0,41,0.0,-1734.0,1.15,1.85
2026-03-02,ASHOKA,-4.58,127.2,125.0,129.4,131.6,1.73,True,True,WIN_FULL,130.4,2.12,2122.2,9,864.6,1257.6,2.95,0.0
2026-04-02,ASHOKA,-4.19,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,ASIANPAINT,-3.2,2328.2,2300.1,2356.3,2384.4,1.21,True,True,LOSS,2300.1,-1.18,-1180.19,39,0.0,-1180.19,0.0,1.51
2026-03-09,ASIANPAINT,-3.58,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-09,AUROPHARMA,-3.09,1212.5,1193.8,1231.2,1249.9,1.54,True,True,WIN_FULL,1230.4,1.5,1500.6,30,766.7,733.9,1.7,0.61
2026-04-27,AXISBANK,-3.12,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-09,BAJFINANCE,-3.68,923.45,912.6,934.3,945.15,1.17,True,True,WIN_FULL,931.95,1.04,1044.9,66,585.9,459.0,1.52,0.11
2026-03-02,BALKRISIND,-3.49,2325.0,2294.0,2356.0,2387.0,1.33,True,True,LOSS,2294.0,-1.33,-1333.0,13,0.0,-1333.0,0.43,1.47
2026-03-02,BERGEPAINT,-5.16,443.95,433.0,454.9,465.85,2.47,True,True,WIN_TRAIL,447.4,0.78,776.25,73,0.0,776.25,2.37,0.91
2026-03-09,BERGEPAINT,-3.45,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,BPCL,-4.04,376.7,367.35,386.05,395.4,2.48,True,True,SMALL_LOSS,374.35,-0.62,-622.75,73,0.0,-622.75,0.0,1.88
2026-03-09,BPCL,-4.83,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-19,BPCL,-3.37,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-23,BPCL,-3.34,281.0,276.20001220703125,285.79998779296875,290.5999755859375,1.708180709241548,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-04-13,BPCL,-3.9,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-05-08,BRITANNIA,-4.34,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,CESC,-5.09,154.53,150.0,159.06,163.59,2.93,True,True,SMALL_LOSS,154.0,-0.34,-342.91,73,0.0,-342.91,1.15,1.9
2026-03-02,CHOLAFIN,-3.8,1713.0,1664.3,1761.7,1810.4,2.84,True,True,SMALL_LOSS,1702.0,-0.64,-638.0,73,0.0,-638.0,0.53,1.9
2026-03-04,CHOLAFIN,-3.79,1648.0,1636.3,1659.7,1671.4,0.71,True,True,LOSS,1636.3,-0.7,-702.0,5,0.0,-702.0,0.0,1.0
2026-03-09,CHOLAFIN,-5.86,1564.1,1528.8,1599.4,1634.7,2.26,True,True,WIN_TRAIL,1583.0,1.19,1190.7,73,0.0,1190.7,1.62,0.13
2026-04-13,CHOLAFIN,-3.39,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-09,DLF,-3.05,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,DMART,-3.94,3808.5,3703.2,3913.8,4019.1,2.76,True,True,SMALL_LOSS,3800.0,-0.22,-221.0,73,0.0,-221.0,0.65,1.92
2026-03-02,EXIDEIND,-3.61,327.45,321.45,333.45,339.45,1.83,True,True,LOSS,321.45,-1.83,-1830.0,28,0.0,-1830.0,0.72,1.83
2026-05-07,GODREJCP,-3.7,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-09,GODREJPROP,-4.67,1632.0,1592.0,1672.0,1712.0,2.45,True,True,WIN_TRAIL,1645.6,0.83,829.6,73,0.0,829.6,1.19,0.78
2026-03-04,GUJGASLTD,-3.93,395.15,381.0,409.3,423.45,3.58,True,True,WIN_FULL,423.45,5.38,5377.0,69,1782.9,3594.1,9.02,0.47
2026-04-22,HCLTECH,-7.26,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-04,HDFCBANK,-3.13,863.7,850.5,876.9,890.1,1.53,True,True,WIN_FULL,877.0,1.52,1523.8,45,752.4,771.4,1.64,0.05
2026-03-09,HDFCBANK,-4.02,835.15,822.65,847.65,860.15,1.5,True,True,WIN_TRAIL,839.1,0.47,470.04,73,0.0,470.04,0.87,0.2
2026-03-19,HDFCBANK,-8.09,806.35,773.9,838.8,871.25,4.02,True,True,SMALL_LOSS,800.0,-0.79,-787.4,73,0.0,-787.4,1.13,1.47
2026-03-09,HDFCLIFE,-3.24,657.15,647.4,666.9,676.65,1.48,True,True,SMALL_LOSS,653.45,-0.56,-562.4,73,0.0,-562.4,0.11,1.02
2026-02-13,HINDALCO,-4.1,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-04,ICICIBANK,-3.28,1356.8,1329.7,1383.9,1411.0,2.0,True,True,WIN_TRAIL,1366.5,0.71,708.1,73,0.0,708.1,1.41,0.21
2026-03-09,ICICIBANK,-3.22,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,INDIGO,-6.36,4622.2,4520.3,4724.1,4826.0,2.2,True,True,LOSS,4520.3,-2.14,-2139.91,43,0.0,-2139.91,0.92,2.25
2026-03-09,INDIGO,-5.79,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-04-02,INDIGO,-3.36,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-04-13,INDIGO,-4.55,4417.2,4346.9,4487.5,4557.8,1.59,True,True,WIN_TRAIL,4431.0,0.3,303.6,73,0.0,303.6,0.97,0.63
2026-02-13,INFY,-6.71,1323.9,1282.7,1365.1,1406.3,3.11,True,True,WIN_FULL,1364.9,3.08,3082.4,35,1524.4,1558.0,3.73,0.45
2026-03-02,IRB,-6.31,20.13999938964844,19.459999084472656,20.819999694824226,21.50000000000001,3.376367059500962,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-04,IRB,-3.31,19.6,19.42,19.78,19.95,0.89,True,True,LOSS,19.42,-0.89,-892.86,23,0.0,-892.86,0.51,0.99
2026-03-02,KNRCON,-3.53,129.83,127.36,132.3,134.77,1.9,True,True,LOSS,127.36,-1.9,-1901.9,31,0.0,-1901.9,0.08,1.98
2026-04-02,KNRCON,-5.12,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,LT,-4.67,4130.7,4078.7,4182.7,4234.7,1.26,True,True,LOSS,4078.7,-1.25,-1248.01,6,0.0,-1248.01,0.26,1.41
2026-03-09,LT,-3.76,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-09,MANDM,-3.36,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,MARUTI,-3.25,14590.0,14329.0,14851.0,15112.0,1.79,True,True,LOSS,14329.0,-1.57,-1566.0,36,0.0,-1566.0,0.58,1.84
2026-03-09,MARUTI,-3.66,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-04-30,MAXHEALTH,-3.18,996.8,972.05,1021.55,1046.3,2.48,True,True,SMALL_LOSS,992.0,-0.48,-480.0,73,0.0,-480.0,0.57,0.98
2026-03-02,MGL,-3.03,1212.7,1185.0,1240.4,1268.1,2.28,True,True,SMALL_LOSS,1207.3,-0.44,-442.79,73,0.0,-442.79,1.18,2.05
2026-05-08,MGL,-3.91,1148.2,1133.3,1163.1,1178.0,1.3,True,True,WIN_FULL,1162.0,1.25,1247.9,10,640.7,607.2,1.38,0.0
2026-03-02,MOTHERSON,-3.83,130.85,128.23,133.47,136.09,2.0,True,True,LOSS,128.23,-2.0,-2001.69,28,0.0,-2001.69,0.7,2.08
2026-03-09,MOTHERSON,-3.29,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-13,MUTHOOTFIN,-4.85,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-09,MUTHOOTFIN,-4.29,3186.4,3100.0,3272.8,3359.2,2.71,True,True,WIN_TRAIL,3241.9,1.72,1720.5,73,0.0,1720.5,2.62,0.0
2026-03-23,MUTHOOTFIN,-3.47,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,NTPC,-3.11,376.95,370.15,383.75,390.55,1.8,True,True,LOSS,370.15,-1.8,-1802.0,55,0.0,-1802.0,0.41,1.82
2026-03-04,NYKAA,-3.1,255.15,251.15,259.15,263.15,1.57,True,True,WIN_TRAIL,256.65,0.59,586.5,73,0.0,586.5,0.86,0.04
2026-03-04,OBEROIRLTY,-3.13,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,PAGEIND,-3.46,31640.0,31000.0,32280.0,32920.0,2.02,True,True,LOSS,31000.0,-1.92,-1920.0,35,0.0,-1920.0,0.44,2.26
2026-03-09,PAYTM,-3.62,1009.3,999.2,1019.4,1029.5,1.0,True,True,WIN_FULL,1018.6,0.96,959.9,27,494.9,465.0,1.33,0.79
2026-03-19,PAYTM,-3.18,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-04-27,PAYTM,-5.34,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-09,PFC,-3.01,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-09,PHOENIXLTD,-3.17,1581.9,1562.0,1601.8,1621.7,1.26,True,True,LOSS,1562.0,-1.25,-1253.7,16,0.0,-1253.7,0.0,1.28
2026-03-09,POWERGRID,-3.23,292.7,289.05,296.35,300.0,1.25,True,True,LOSS,289.05,-1.24,-1244.66,7,0.0,-1244.66,0.0,1.3
2026-03-02,PRESTIGE,-4.37,1374.2,1332.1,1416.3,1458.4,3.06,True,True,WIN_TRAIL,1377.3,0.22,223.21,73,0.0,223.21,0.93,1.99
2026-02-10,RAMCOCEM,-3.15,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,RAMCOCEM,-3.97,1102.0,1085.0,1119.0,1136.0,1.54,True,True,LOSS,1085.0,-1.53,-1530.0,73,0.0,-1530.0,0.81,1.54
2026-03-04,SBILIFE,-3.14,1984.800048828125,1968.199951171875,2001.400146484375,2018.000244140625,0.8363612075710652,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,SHREECEM,-3.5,25660.0,25215.0,26105.0,26550.0,1.73,True,True,WIN_FULL,26140.0,1.4,1405.0,70,445.0,960.0,2.1,1.07
2026-03-09,SIEMENS,-3.7,3196.4,3148.2,3244.6,3292.8,1.51,True,True,WIN_FULL,3234.4,1.33,1331.0,66,723.0,608.0,1.57,0.85
2026-04-02,SUNPHARMA,-5.31,1668.9,1635.6,1702.2,1735.5,2.0,True,True,WIN_TRAIL,1694.0,1.48,1480.9,73,0.0,1480.9,1.86,0.0
2026-03-09,TATACONSUM,-3.01,1094.1,1083.1,1105.1,1116.1,1.01,True,True,LOSS,1083.1,-1.0,-1001.0,18,0.0,-1001.0,0.22,1.05
2026-03-02,TATAPOWER,-3.08,371.1,365.0,377.2,383.3,1.64,True,True,LOSS,365.0,-1.64,-1640.9,41,0.0,-1640.9,0.74,1.71
2026-03-09,TATASTEEL,-3.02,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-13,TCS,-5.5,2633.9,2591.0,2676.8,2719.7,1.63,True,True,WIN_FULL,2669.0,1.44,1439.1,27,772.2,666.9,1.71,0.0
2026-04-22,TECHM,-3.74,1453.4,1435.5,1471.3,1489.2,1.23,True,True,WIN_FULL,1464.3,0.98,979.2,4,608.6,370.6,1.54,0.0
2026-03-02,TORNTPHARM,-3.29,4323.7,4190.8,4456.6,4589.5,3.07,True,True,WIN_TRAIL,4369.2,1.05,1046.5,73,0.0,1046.5,1.71,0.21
2026-03-02,TORNTPOWER,-3.16,1557.3,1511.7,1602.9,1648.5,2.93,True,True,SMALL_LOSS,1554.9,-0.15,-153.6,73,0.0,-153.6,0.75,2.05
2026-03-09,TORNTPOWER,-3.58,1447.5999755859375,1428.199951171875,1467.0,1486.4000244140625,1.34015092161148,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-13,VEDL,-3.12,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,WHIRLPOOL,-4.11,905.1,882.25,927.95,950.8,2.52,True,True,WIN_TRAIL,915.0,1.09,1089.0,73,0.0,1089.0,1.25,1.67
2026-02-13,WIPRO,-3.57,213.55,209.11,217.99,222.43,2.08,True,True,WIN_TRAIL,214.38,0.39,388.44,73,0.0,388.44,1.36,0.62
2026-03-02,ZEEL,-3.41,85.64,84.95,86.33,87.02,0.81,True,True,LOSS,84.95,-0.81,-805.23,21,0.0,-805.23,0.63,0.86
